station,fold,horizon_steps,method,condition,ramp_direction,n,coverage,undercoverage_error,mean_width,normalized_width,mean_interval_score
CSGS5,q2_2020,1,oracle_ramp_mondrian,combined_outage,up,326,0.911042944785276,0.0,56.746891021728516,0.515880823135376,64.89476013183594
CSGS5,q2_2020,1,oracle_ramp_mondrian,irradiance_outage,down,332,0.8704819277108434,0.029518072289156594,51.22057342529297,0.465641587972641,65.4278335571289
CSGS5,q2_2020,1,oracle_ramp_mondrian,irradiance_outage,up,326,0.9294478527607362,0.0,53.41853332519531,0.4856230318546295,60.60586929321289
CSGS5,q2_2020,1,oracle_ramp_mondrian,recent_power_outage,down,332,0.9096385542168675,0.0,54.1036262512207,0.49185115098953247,62.044898986816406
CSGS5,q2_2020,1,oracle_ramp_mondrian,recent_power_outage,up,326,0.9202453987730062,0.0,54.976707458496094,0.4997882544994354,62.593990325927734
CSGS5,q2_2020,1,oracle_ramp_mondrian,weather_outage,down,332,0.8855421686746988,0.014457831325301207,52.40516662597656,0.4764105975627899,63.0317497253418
CSGS5,q2_2020,1,oracle_ramp_mondrian,weather_outage,up,326,0.9202453987730062,0.0,53.6998405456543,0.48818036913871765,62.610591888427734
CSGS5,q2_2020,1,persistence_condition_cqr,clean,down,332,0.0,0.9,20.520002365112305,0.1865454763174057,219.50733947753906
CSGS5,q2_2020,1,persistence_condition_cqr,clean,up,326,0.0,0.9,20.457979202270508,0.1859816312789917,210.02056884765625
CSGS5,q2_2020,1,persistence_condition_cqr,combined_outage,down,332,0.9216867469879518,0.0,81.79327392578125,0.7435752153396606,
CSGS5,q2_2020,1,persistence_condition_cqr,combined_outage,up,326,0.843558282208589,0.05644171779141105,76.39171600341797,0.6944701671600342,
CSGS5,q2_2020,1,persistence_condition_cqr,irradiance_outage,down,332,0.0,0.9,20.520002365112305,0.1865454763174057,219.50733947753906
CSGS5,q2_2020,1,persistence_condition_cqr,irradiance_outage,up,326,0.0,0.9,20.457979202270508,0.1859816312789917,210.02056884765625
CSGS5,q2_2020,1,persistence_condition_cqr,recent_power_outage,down,332,0.9216867469879518,0.0,81.79327392578125,0.7435752153396606,
CSGS5,q2_2020,1,persistence_condition_cqr,recent_power_outage,up,326,0.843558282208589,0.05644171779141105,76.39171600341797,0.6944701671600342,
CSGS5,q2_2020,1,persistence_condition_cqr,weather_outage,down,332,0.0,0.9,20.520002365112305,0.1865454763174057,219.50733947753906
CSGS5,q2_2020,1,persistence_condition_cqr,weather_outage,up,326,0.0,0.9,20.457979202270508,0.1859816312789917,210.02056884765625
CSGS5,q2_2020,1,robust_condition_cqr,clean,down,332,0.49698795180722893,0.4030120481927711,30.846073150634766,0.28041884303092957,99.21736145019531
CSGS5,q2_2020,1,robust_condition_cqr,clean,up,326,0.6042944785276073,0.2957055214723927,32.89973831176758,0.2990885376930237,86.29702758789062
CSGS5,q2_2020,1,robust_condition_cqr,combined_outage,down,332,0.8945783132530121,0.005421686746987953,49.58739471435547,0.4507944881916046,63.43178176879883
CSGS5,q2_2020,1,robust_condition_cqr,combined_outage,up,326,0.843558282208589,0.05644171779141105,49.30052947998047,0.44818663597106934,66.8052749633789
CSGS5,q2_2020,1,robust_condition_cqr,irradiance_outage,down,332,0.5542168674698795,0.3457831325301205,32.16947937011719,0.29244980216026306,98.27921295166016
CSGS5,q2_2020,1,robust_condition_cqr,irradiance_outage,up,326,0.6380368098159509,0.2619631901840491,34.54573440551758,0.31405213475227356,81.41798400878906
CSGS5,q2_2020,1,robust_condition_cqr,recent_power_outage,down,332,0.608433734939759,0.29156626506024097,35.25492858886719,0.32049936056137085,84.47586822509766
CSGS5,q2_2020,1,robust_condition_cqr,recent_power_outage,up,326,0.6380368098159509,0.2619631901840491,36.46815872192383,0.3315287232398987,82.61236572265625
CSGS5,q2_2020,1,robust_condition_cqr,weather_outage,down,332,0.4939759036144578,0.4060240963855422,30.804134368896484,0.2800375819206238,99.57593536376953
CSGS5,q2_2020,1,robust_condition_cqr,weather_outage,up,326,0.5674846625766872,0.33251533742331285,32.54121780395508,0.29582926630973816,91.3062973022461
CSGS5,q2_2020,1,robust_local_cqr,clean,down,332,0.6596385542168675,0.24036144578313257,39.546016693115234,0.3595092296600342,79.67072296142578
CSGS5,q2_2020,1,robust_local_cqr,clean,up,326,0.745398773006135,0.15460122699386503,41.54346466064453,0.3776678740978241,73.5186538696289
CSGS5,q2_2020,1,robust_local_cqr,combined_outage,down,332,0.8463855421686747,0.053614457831325346,47.573917388916016,0.43249017000198364,65.34400939941406
CSGS5,q2_2020,1,robust_local_cqr,combined_outage,up,326,0.8190184049079755,0.08098159509202452,49.200809478759766,0.44728007912635803,74.306640625
CSGS5,q2_2020,1,robust_local_cqr,irradiance_outage,down,332,0.6927710843373494,0.20722891566265067,39.5970344543457,0.3599730432033539,79.84261322021484
CSGS5,q2_2020,1,robust_local_cqr,irradiance_outage,up,326,0.7638036809815951,0.1361963190184049,42.43132781982422,0.38573935627937317,72.29739379882812
CSGS5,q2_2020,1,robust_local_cqr,recent_power_outage,down,332,0.6987951807228916,0.20120481927710843,40.061859130859375,0.3641987144947052,75.00189208984375
CSGS5,q2_2020,1,robust_local_cqr,recent_power_outage,up,326,0.7392638036809815,0.16073619631901848,42.394622802734375,0.38540565967559814,74.11453247070312
CSGS5,q2_2020,1,robust_local_cqr,weather_outage,down,332,0.6897590361445783,0.21024096385542168,39.957584381103516,0.3632507622241974,77.83950805664062
CSGS5,q2_2020,1,robust_local_cqr,weather_outage,up,326,0.7331288343558282,0.16687116564417181,41.2211799621582,0.37473800778388977,75.8639907836914
CSGS5,q2_2020,1,robust_risk_mondrian,clean,down,332,0.5903614457831325,0.3096385542168675,34.041744232177734,0.30947041511535645,88.35338592529297
CSGS5,q2_2020,1,robust_risk_mondrian,clean,up,326,0.6687116564417178,0.2312883435582822,35.86982345581055,0.3260892927646637,78.82382202148438
CSGS5,q2_2020,1,robust_risk_mondrian,combined_outage,down,332,0.9036144578313253,0.0,50.77063751220703,0.4615512490272522,62.07680130004883
CSGS5,q2_2020,1,robust_risk_mondrian,combined_outage,up,326,0.8588957055214724,0.04110429447852759,52.38801193237305,0.4762546420097351,67.98975372314453
CSGS5,q2_2020,1,robust_risk_mondrian,irradiance_outage,down,332,0.6114457831325302,0.28855421686746985,35.497406005859375,0.32270368933677673,87.94080352783203
CSGS5,q2_2020,1,robust_risk_mondrian,irradiance_outage,up,326,0.6809815950920245,0.21901840490797553,37.750648498535156,0.34318771958351135,74.45576477050781
CSGS5,q2_2020,1,robust_risk_mondrian,recent_power_outage,down,332,0.641566265060241,0.2584337349397591,37.56547164916992,0.3415042757987976,77.6721420288086
CSGS5,q2_2020,1,robust_risk_mondrian,recent_power_outage,up,326,0.6932515337423313,0.20674846625766874,39.11481475830078,0.35558921098709106,76.86274719238281
CSGS5,q2_2020,1,robust_risk_mondrian,weather_outage,down,332,0.5572289156626506,0.3427710843373494,33.48399353027344,0.30439993739128113,89.81086730957031
CSGS5,q2_2020,1,robust_risk_mondrian,weather_outage,up,326,0.6257668711656442,0.2742331288343558,34.96342086791992,0.3178492784500122,84.17952728271484
CSGS5,q2_2020,1,robust_rolling_cqr,clean,down,332,0.5481927710843374,0.35180722891566263,32.33127975463867,0.29392072558403015,94.3880386352539
CSGS5,q2_2020,1,robust_rolling_cqr,clean,up,326,0.6288343558282209,0.27116564417177913,34.299171447753906,0.3118106424808502,82.92655181884766
CSGS5,q2_2020,1,robust_rolling_cqr,combined_outage,down,332,0.8283132530120482,0.07168674698795185,43.541873931884766,0.3958352208137512,66.65026092529297
CSGS5,q2_2020,1,robust_rolling_cqr,combined_outage,up,326,0.7361963190184049,0.16380368098159515,43.125858306884766,0.3920532464981079,73.15210723876953
CSGS5,q2_2020,1,robust_rolling_cqr,irradiance_outage,down,332,0.5632530120481928,0.33674698795180724,33.057254791259766,0.30052050948143005,95.86312103271484
CSGS5,q2_2020,1,robust_rolling_cqr,irradiance_outage,up,326,0.6503067484662577,0.24969325153374233,35.36979293823242,0.3215435743331909,79.32540130615234
CSGS5,q2_2020,1,robust_rolling_cqr,recent_power_outage,down,332,0.6234939759036144,0.2765060240963856,36.231510162353516,0.32937735319137573,81.71865844726562
CSGS5,q2_2020,1,robust_rolling_cqr,recent_power_outage,up,326,0.6349693251533742,0.2650306748466258,37.35513687133789,0.3395921587944031,80.44808197021484
CSGS5,q2_2020,1,robust_rolling_cqr,weather_outage,down,332,0.5421686746987951,0.3578313253012049,32.35673522949219,0.2941521406173706,94.81587982177734
CSGS5,q2_2020,1,robust_rolling_cqr,weather_outage,up,326,0.6104294478527608,0.28957055214723926,34.00159454345703,0.30910539627075195,86.86638641357422
CSGS5,q2_2020,4,clean_condition_cqr,clean,down,326,0.6073619631901841,0.2926380368098159,33.678043365478516,0.306164026260376,116.78438568115234
CSGS5,q2_2020,4,clean_condition_cqr,clean,up,333,0.5645645645645646,0.3354354354354354,40.62935256958008,0.36935776472091675,128.5785369873047
CSGS5,q2_2020,4,clean_condition_cqr,combined_outage,down,326,0.9969325153374233,0.0,63.546730041503906,0.5776975750923157,63.65203094482422
CSGS5,q2_2020,4,clean_condition_cqr,combined_outage,up,333,0.7927927927927928,0.10720720720720722,77.13097381591797,0.7011906504631042,110.57203674316406
CSGS5,q2_2020,4,clean_condition_cqr,irradiance_outage,down,326,0.9631901840490797,0.0,50.653438568115234,0.4604858160018921,52.552391052246094
CSGS5,q2_2020,4,clean_condition_cqr,irradiance_outage,up,333,0.38738738738738737,0.5126126126126127,45.339515686035156,0.4121774137020111,185.23057556152344
CSGS5,q2_2020,4,clean_condition_cqr,recent_power_outage,down,326,1.0,0.0,64.02351379394531,0.5820319652557373,64.02351379394531
CSGS5,q2_2020,4,clean_condition_cqr,recent_power_outage,up,333,0.6426426426426426,0.25735735735735743,61.99258041381836,0.5635688900947571,130.27493286132812
CSGS5,q2_2020,4,clean_condition_cqr,weather_outage,down,326,0.6226993865030674,0.2773006134969326,33.86430740356445,0.30785733461380005,116.23880767822266
CSGS5,q2_2020,4,clean_condition_cqr,weather_outage,up,333,0.5675675675675675,0.3324324324324325,40.23287582397461,0.3657534122467041,134.63735961914062
CSGS5,q2_2020,4,lgbm_condition_cqr,clean,down,326,0.7668711656441718,0.13312883435582823,39.7492561340332,0.3613568842411041,72.05619812011719
CSGS5,q2_2020,4,lgbm_condition_cqr,clean,up,333,0.6546546546546547,0.24534534534534536,44.69269561767578,0.4062972366809845,107.07756042480469
CSGS5,q2_2020,4,lgbm_condition_cqr,combined_outage,down,326,1.0,0.0,63.96998596191406,0.581545352935791,63.96998596191406
CSGS5,q2_2020,4,lgbm_condition_cqr,combined_outage,up,333,0.7927927927927928,0.10720720720720722,72.56734466552734,0.6597031354904175,100.8094253540039
CSGS5,q2_2020,4,lgbm_condition_cqr,irradiance_outage,down,326,0.9631901840490797,0.0,50.11579132080078,0.4555981159210205,52.47749710083008
CSGS5,q2_2020,4,lgbm_condition_cqr,irradiance_outage,up,333,0.5615615615615616,0.33843843843843846,53.240509033203125,0.4840046167373657,123.64313507080078
CSGS5,q2_2020,4,lgbm_condition_cqr,recent_power_outage,down,326,1.0,0.0,64.62448120117188,0.5874952673912048,64.62448120117188
CSGS5,q2_2020,4,lgbm_condition_cqr,recent_power_outage,up,333,0.7567567567567568,0.14324324324324322,67.73319244384766,0.6157562732696533,107.6112060546875
CSGS5,q2_2020,4,lgbm_condition_cqr,weather_outage,down,326,0.7760736196319018,0.12392638036809822,40.32994842529297,0.36663588881492615,70.84029388427734
CSGS5,q2_2020,4,lgbm_condition_cqr,weather_outage,up,333,0.6726726726726727,0.2273273273273273,45.490020751953125,0.4135456383228302,105.47628021240234
CSGS5,q2_2020,4,oracle_ramp_mondrian,clean,down,326,0.8588957055214724,0.04110429447852759,53.84457778930664,0.4894961714744568,73.27378845214844
CSGS5,q2_2020,4,oracle_ramp_mondrian,clean,up,333,0.8828828828828829,0.017117117117117164,63.40349197387695,0.5763953924179077,83.07740020751953
CSGS5,q2_2020,4,oracle_ramp_mondrian,combined_outage,down,326,0.911042944785276,0.0,58.612464904785156,0.5328406095504761,72.49301147460938
CSGS5,q2_2020,4,oracle_ramp_mondrian,combined_outage,up,333,0.9279279279279279,0.0,65.3353500366211,0.5939577221870422,76.94161987304688
CSGS5,q2_2020,4,oracle_ramp_mondrian,irradiance_outage,down,326,0.8803680981595092,0.019631901840490795,55.444610595703125,0.5040419101715088,69.58936309814453
CSGS5,q2_2020,4,oracle_ramp_mondrian,irradiance_outage,up,333,0.8948948948948949,0.00510510510510509,62.835880279541016,0.5712352991104126,81.30110168457031
CSGS5,q2_2020,4,oracle_ramp_mondrian,recent_power_outage,down,326,0.8466257668711656,0.05337423312883438,54.6246337890625,0.4965875744819641,76.45932006835938
CSGS5,q2_2020,4,oracle_ramp_mondrian,recent_power_outage,up,333,0.9039039039039038,0.0,64.19154357910156,0.583559513092041,77.7802734375
CSGS5,q2_2020,4,oracle_ramp_mondrian,weather_outage,down,326,0.8773006134969326,0.022699386503067465,55.0274772644043,0.5002498030662537,72.09513854980469
CSGS5,q2_2020,4,oracle_ramp_mondrian,weather_outage,up,333,0.8708708708708709,0.029129129129129128,63.9405632019043,0.5812778472900391,85.31259155273438
CSGS5,q2_2020,4,persistence_condition_cqr,clean,down,326,0.29141104294478526,0.6085889570552148,49.839359283447266,0.4530850946903229,187.5454864501953
CSGS5,q2_2020,4,persistence_condition_cqr,clean,up,333,0.35135135135135137,0.5486486486486486,45.392520904541016,0.41265928745269775,178.4003448486328
CSGS5,q2_2020,4,persistence_condition_cqr,combined_outage,down,326,0.8895705521472392,0.010429447852760787,93.77432250976562,0.8524938225746155,106.08352661132812
CSGS5,q2_2020,4,persistence_condition_cqr,combined_outage,up,333,0.6486486486486487,0.25135135135135134,77.20577239990234,0.7018706798553467,
CSGS5,q2_2020,4,persistence_condition_cqr,irradiance_outage,down,326,0.29141104294478526,0.6085889570552148,49.839359283447266,0.4530850946903229,187.5454864501953
CSGS5,q2_2020,4,persistence_condition_cqr,irradiance_outage,up,333,0.35135135135135137,0.5486486486486486,45.392520904541016,0.41265928745269775,178.4003448486328
CSGS5,q2_2020,4,persistence_condition_cqr,recent_power_outage,down,326,0.8895705521472392,0.010429447852760787,93.77432250976562,0.8524938225746155,106.08352661132812
CSGS5,q2_2020,4,persistence_condition_cqr,recent_power_outage,up,333,0.6486486486486487,0.25135135135135134,77.20577239990234,0.7018706798553467,
CSGS5,q2_2020,4,persistence_condition_cqr,weather_outage,down,326,0.29141104294478526,0.6085889570552148,49.839359283447266,0.4530850946903229,187.5454864501953
CSGS5,q2_2020,4,persistence_condition_cqr,weather_outage,up,333,0.35135135135135137,0.5486486486486486,45.392520904541016,0.41265928745269775,178.4003448486328
CSGS5,q2_2020,4,robust_condition_cqr,clean,down,326,0.6779141104294478,0.2220858895705522,34.66553497314453,0.3151412308216095,97.10294342041016
CSGS5,q2_2020,4,robust_condition_cqr,clean,up,333,0.7087087087087087,0.1912912912912913,44.324623107910156,0.40295112133026123,99.94081115722656
CSGS5,q2_2020,4,robust_condition_cqr,combined_outage,down,326,0.9447852760736196,0.0,64.4560546875,0.5859641432762146,73.09017944335938
CSGS5,q2_2020,4,robust_condition_cqr,combined_outage,up,333,0.963963963963964,0.0,72.04456329345703,0.6549505591392517,79.89725494384766
CSGS5,q2_2020,4,robust_condition_cqr,irradiance_outage,down,326,0.7392638036809815,0.16073619631901848,38.332359313964844,0.34847599267959595,86.53977966308594
CSGS5,q2_2020,4,robust_condition_cqr,irradiance_outage,up,333,0.7387387387387387,0.16126126126126128,45.39686965942383,0.41269880533218384,94.37872314453125
CSGS5,q2_2020,4,robust_condition_cqr,recent_power_outage,down,326,0.7055214723926381,0.19447852760736195,37.445289611816406,0.3404117226600647,97.91629028320312
CSGS5,q2_2020,4,robust_condition_cqr,recent_power_outage,up,333,0.7207207207207207,0.17927927927927934,46.699668884277344,0.42454245686531067,92.03012084960938
CSGS5,q2_2020,4,robust_condition_cqr,weather_outage,down,326,0.6840490797546013,0.21595092024539875,35.14863967895508,0.3195330798625946,95.02098083496094
CSGS5,q2_2020,4,robust_condition_cqr,weather_outage,up,333,0.7027027027027027,0.19729729729729728,44.13671112060547,0.40124282240867615,103.59818267822266
CSGS5,q2_2020,4,robust_local_cqr,clean,down,326,0.7085889570552147,0.19141104294478528,37.48843765258789,0.34080398082733154,89.30573272705078
CSGS5,q2_2020,4,robust_local_cqr,clean,up,333,0.7747747747747747,0.12522522522522528,48.46000671386719,0.44054552912712097,89.97797393798828
CSGS5,q2_2020,4,robust_local_cqr,combined_outage,down,326,0.8006134969325154,0.09938650306748464,44.92911148071289,0.40844646096229553,80.4270248413086
CSGS5,q2_2020,4,robust_local_cqr,combined_outage,up,333,0.8678678678678678,0.032132132132132174,67.80767059326172,0.6164333820343018,86.0546875
CSGS5,q2_2020,4,robust_local_cqr,irradiance_outage,down,326,0.7638036809815951,0.1361963190184049,40.63018798828125,0.3693653345108032,81.49002838134766
CSGS5,q2_2020,4,robust_local_cqr,irradiance_outage,up,333,0.7807807807807807,0.1192192192192193,48.973182678222656,0.4452107548713684,87.92208862304688
CSGS5,q2_2020,4,robust_local_cqr,recent_power_outage,down,326,0.7208588957055214,0.1791411042944786,38.446380615234375,0.3495125472545624,94.7068099975586
CSGS5,q2_2020,4,robust_local_cqr,recent_power_outage,up,333,0.7807807807807807,0.1192192192192193,50.19453811645508,0.45631399750709534,84.43621826171875
CSGS5,q2_2020,4,robust_local_cqr,weather_outage,down,326,0.7331288343558282,0.16687116564417181,38.5587043762207,0.350533664226532,86.1391372680664
CSGS5,q2_2020,4,robust_local_cqr,weather_outage,up,333,0.7717717717717718,0.1282282282282282,48.846431732177734,0.44405847787857056,92.54737854003906
CSGS5,q2_2020,4,robust_risk_mondrian,clean,down,326,0.7300613496932515,0.16993865030674848,39.74258804321289,0.36129626631736755,89.80917358398438
CSGS5,q2_2020,4,robust_risk_mondrian,clean,up,333,0.7627627627627628,0.13723723723723724,48.934810638427734,0.44486191868782043,95.57025146484375
CSGS5,q2_2020,4,robust_risk_mondrian,combined_outage,down,326,0.8650306748466258,0.03496932515337425,46.31183624267578,0.4210166931152344,67.23439025878906
