station,fold,horizon_steps,condition,n,ramp_n,ramp_prevalence,roc_auc,average_precision,brier,top_decile_ramp_recall
CSGS6,q1_2020,4,irradiance_outage,5824,1210,0.20776098901098902,0.9151113929220087,0.7531006364371654,0.1465918026912895,0.384297520661157
CSGS6,q1_2020,4,recent_power_outage,5824,1210,0.20776098901098902,0.885058499643557,0.6958131021709767,0.16519500592899095,0.36363636363636365
CSGS6,q1_2020,4,weather_outage,5824,1210,0.20776098901098902,0.9462615575306201,0.8309629677924001,0.087317397628437,0.43471074380165287
CSGS6,q2_2020,1,clean,5824,487,0.08361950549450549,0.8726295333149424,0.3345478110287271,0.09733634854782074,0.42299794661190965
CSGS6,q2_2020,1,combined_outage,5824,487,0.08361950549450549,0.6984170405433534,0.1466145340822043,0.1081556228586628,0.19096509240246407
CSGS6,q2_2020,1,irradiance_outage,5824,487,0.08361950549450549,0.8455205398444627,0.2940210539163367,0.10064021111120573,0.39014373716632444
CSGS6,q2_2020,1,recent_power_outage,5824,487,0.08361950549450549,0.8380953315334926,0.29093024202414647,0.07934115274090557,0.3839835728952772
CSGS6,q2_2020,1,weather_outage,5824,487,0.08361950549450549,0.8766555128872514,0.33819273728107135,0.10174341320030929,0.43737166324435317
CSGS6,q2_2020,4,clean,5824,728,0.125,0.8597499439336174,0.4789145504760328,0.10570001837755047,0.385989010989011
CSGS6,q2_2020,4,combined_outage,5824,728,0.125,0.6638673458605758,0.23490934129821198,0.14263206324584948,0.1813186813186813
CSGS6,q2_2020,4,irradiance_outage,5824,728,0.125,0.8133159275967361,0.375618785905767,0.12298611026909459,0.3173076923076923
CSGS6,q2_2020,4,recent_power_outage,5824,728,0.125,0.811403066615488,0.3628152638464658,0.11068937981756707,0.3021978021978022
CSGS6,q2_2020,4,weather_outage,5824,728,0.125,0.865701336536305,0.4852453004661192,0.11006042629865177,0.4024725274725275
CSGS6,q3_2020,1,clean,5888,597,0.10139266304347826,0.874265487330814,0.38788830134790153,0.1096648872842694,0.40033500837520936
CSGS6,q3_2020,1,combined_outage,5888,597,0.10139266304347826,0.7706056902036802,0.22673504765690103,0.13163123706285076,0.23785594639865998
CSGS6,q3_2020,1,irradiance_outage,5888,597,0.10139266304347826,0.8672704225468044,0.3713825610701357,0.10334702535670652,0.38190954773869346
CSGS6,q3_2020,1,recent_power_outage,5888,597,0.10139266304347826,0.7978669888217628,0.229999262524984,0.09682255141667624,0.24455611390284757
CSGS6,q3_2020,1,weather_outage,5888,597,0.10139266304347826,0.872493254402802,0.39399821476523106,0.11718946874951851,0.3969849246231156
CSGS6,q3_2020,4,clean,5888,716,0.12160326086956522,0.8692554342894917,0.4698980642204692,0.10979370995153598,0.3952513966480447
CSGS6,q3_2020,4,combined_outage,5888,716,0.12160326086956522,0.6132929461172536,0.16937100763791674,0.15699609009586654,0.12150837988826815
CSGS6,q3_2020,4,irradiance_outage,5888,716,0.12160326086956522,0.8343748784818986,0.3481455077565306,0.11707811810431476,0.2918994413407821
CSGS6,q3_2020,4,recent_power_outage,5888,716,0.12160326086956522,0.809818500563844,0.3266219764607671,0.1292646122846732,0.2835195530726257
CSGS6,q3_2020,4,weather_outage,5888,716,0.12160326086956522,0.8666306433006261,0.45682034900611435,0.1159311052082564,0.38687150837988826
CSGS6,q4_2020,1,clean,5888,304,0.051630434782608696,0.927643360729905,0.4152972395595418,0.06003538688634441,0.6644736842105263
CSGS6,q4_2020,1,combined_outage,5888,304,0.051630434782608696,0.8035473179950234,0.16178775172198315,0.1427645618853156,0.29276315789473684
CSGS6,q4_2020,1,irradiance_outage,5888,304,0.051630434782608696,0.891294794337204,0.34261968095075435,0.09540380053824216,0.6381578947368421
CSGS6,q4_2020,1,recent_power_outage,5888,304,0.051630434782608696,0.9005116828155633,0.30544775720914175,0.0819126935501709,0.5888157894736842
