station,fold,horizon_steps,method,condition,ramp_group,n,coverage,coverage_error,mean_width,median_width,interval_score,mae,rmse,undercoverage_error,overcoverage_error,normalized_width,normalized_interval_score,ramp_prevalence
CSGS8,q3_2020,1,clean_condition_cqr,irradiance_outage,non_ramp,5642,0.9103154909606522,0.010315490960652207,2.541329092199921,1.8664448261260986,3.261874202687106,0.5778168396486477,0.907081240483501,0.0,0.010315490960652207,0.08471096973999738,0.1087291400895702,
CSGS8,q3_2020,1,clean_condition_cqr,irradiance_outage,ramp,246,0.5813008130081301,0.31869918699186994,4.8040411356018815,4.552265644073486,12.862776800868957,1.970176989470071,2.2369667159607745,0.31869918699186994,0.0,0.1601347045200627,0.4287592266956319,0.041779891304347824
CSGS8,q3_2020,1,clean_condition_cqr,recent_power_outage,non_ramp,5642,0.8635235732009926,0.03647642679900742,15.94835970850542,15.969937324523926,25.64833073276275,5.464120230986778,7.504723519462642,0.03647642679900742,0.0,0.531611990283514,0.8549443577587584,
CSGS8,q3_2020,1,clean_condition_cqr,recent_power_outage,ramp,246,0.43089430894308944,0.4691056910569106,16.299168051742924,16.22854232788086,58.367288961643126,12.78928102225792,13.635819061242508,0.4691056910569106,0.0,0.5433056017247642,1.9455762987214376,0.041779891304347824
CSGS8,q3_2020,1,clean_condition_cqr,weather_outage,non_ramp,5642,0.902162353775257,0.0021623537752569755,2.055697871554588,1.9438263177871704,2.793772744454852,0.5274839560556658,0.8363179530982968,0.0,0.0021623537752569755,0.06852326238515292,0.09312575814849507,
CSGS8,q3_2020,1,clean_condition_cqr,weather_outage,ramp,246,0.5040650406504065,0.39593495934959355,3.9543017895241093,3.949850082397461,11.812351949815827,1.9748779389916398,2.14986852982373,0.39593495934959355,0.0,0.13181005965080364,0.3937450649938609,0.041779891304347824
CSGS8,q3_2020,1,lgbm_condition_cqr,clean,non_ramp,5642,0.9220134704005671,0.022013470400567114,3.0362207046226586,2.0239609479904175,3.506569017751514,0.5482659097077008,0.8611956485948422,0.0,0.022013470400567114,0.10120735682075528,0.11688563392505046,
CSGS8,q3_2020,1,lgbm_condition_cqr,clean,ramp,246,0.508130081300813,0.39186991869918697,6.499927362775415,6.657998561859131,13.87667098568707,2.1372004524479067,2.311543103164469,0.39186991869918697,0.0,0.21666424542584714,0.4625556995229024,0.041779891304347824
CSGS8,q3_2020,1,lgbm_condition_cqr,combined_outage,non_ramp,5642,0.8615739099610067,0.03842609003899333,15.932017483215981,16.20958137512207,25.705890068979137,5.764637082938312,7.717228117600097,0.03842609003899333,0.0,0.5310672494405327,0.8568630022993046,
CSGS8,q3_2020,1,lgbm_condition_cqr,combined_outage,ramp,246,0.43089430894308944,0.4691056910569106,16.157261561572067,16.261882781982422,59.70183732257626,13.030919503390304,13.873207801411906,0.4691056910569106,0.0,0.5385753853857356,1.9900612440858754,0.041779891304347824
CSGS8,q3_2020,1,lgbm_condition_cqr,irradiance_outage,non_ramp,5642,0.9103154909606522,0.010315490960652207,3.102656539741037,2.060244560241699,3.8679164403757382,0.670942354288701,1.0233263799282055,0.0,0.010315490960652207,0.10342188465803456,0.1289305480125246,
CSGS8,q3_2020,1,lgbm_condition_cqr,irradiance_outage,ramp,246,0.4634146341463415,0.43658536585365854,6.343966988044056,6.354608535766602,16.661551196400712,2.080094171733391,2.479172390798002,0.43658536585365854,0.0,0.2114655662681352,0.5553850398800237,0.041779891304347824
CSGS8,q3_2020,1,lgbm_condition_cqr,recent_power_outage,non_ramp,5642,0.8626373626373627,0.03736263736263734,15.6657834774803,15.865586280822754,25.03460155163873,5.6701806160654025,7.604708847355313,0.03736263736263734,0.0,0.5221927825826767,0.8344867183879576,
CSGS8,q3_2020,1,lgbm_condition_cqr,recent_power_outage,ramp,246,0.42276422764227645,0.4772357723577236,16.21066932755757,16.40091323852539,58.02400389337927,12.858452436400622,13.692036404767403,0.4772357723577236,0.0,0.5403556442519191,1.9341334631126423,0.041779891304347824
CSGS8,q3_2020,1,lgbm_condition_cqr,weather_outage,non_ramp,5642,0.9166962070187876,0.0166962070187876,3.00114900044809,1.9921493530273438,3.5212991036963452,0.5485312898114328,0.8617672372202723,0.0,0.0166962070187876,0.10003830001493633,0.11737663678987817,
CSGS8,q3_2020,1,lgbm_condition_cqr,weather_outage,ramp,246,0.4878048780487805,0.41219512195121955,6.4193834696358785,6.525901794433594,14.445502872389506,2.1421325497510955,2.3154229878151997,0.41219512195121955,0.0,0.2139794489878626,0.4815167624129835,0.041779891304347824
CSGS8,q3_2020,1,oracle_ramp_mondrian,clean,non_ramp,5642,0.8996809641970932,0.00031903580290681965,2.2314189392681074,2.114543855190277,2.9261847699711367,0.5470313057808026,0.8653534863034399,0.00031903580290681965,0.0,0.07438063130893692,0.09753949233237122,
CSGS8,q3_2020,1,oracle_ramp_mondrian,clean,ramp,246,0.9065040650406504,0.006504065040650375,6.244299733057255,6.248676776885986,7.031139970310336,1.7935038727473438,2.011216630429792,0.0,0.006504065040650375,0.20814332443524183,0.23437133234367785,0.041779891304347824
CSGS8,q3_2020,1,oracle_ramp_mondrian,combined_outage,non_ramp,5642,0.9143920595533499,0.014392059553349879,3.06821249059013,2.9116016030311584,4.0288177466060935,0.7594301717962726,1.2210705491308023,0.0,0.014392059553349879,0.10227374968633766,0.13429392488686978,
CSGS8,q3_2020,1,oracle_ramp_mondrian,combined_outage,ramp,246,0.9227642276422764,0.02276422764227637,7.523425144150974,6.91835880279541,8.408657743921125,1.7309583968263331,2.0669596639781784,0.0,0.02276422764227637,0.2507808381383658,0.2802885914640375,0.041779891304347824
CSGS8,q3_2020,1,oracle_ramp_mondrian,irradiance_outage,non_ramp,5642,0.9106699751861043,0.010669975186104241,2.2650171353955706,2.170210838317871,2.943345625111934,0.5403535753476862,0.8656375446267317,0.0,0.010669975186104241,0.07550057117985236,0.09811152083706447,
CSGS8,q3_2020,1,oracle_ramp_mondrian,irradiance_outage,ramp,246,0.9146341463414634,0.014634146341463428,6.224158124225895,6.179939270019531,7.054714094332563,1.8217788954091265,2.0342378902328604,0.0,0.014634146341463428,0.2074719374741965,0.2351571364777521,0.041779891304347824
CSGS8,q3_2020,1,oracle_ramp_mondrian,recent_power_outage,non_ramp,5642,0.9244948599787309,0.02449485997873091,3.4464306301528653,3.3818248510360718,4.064714471086484,0.7579775359290505,1.1964129470008558,0.0,0.02449485997873091,0.11488102100509551,0.13549048236954947,
CSGS8,q3_2020,1,oracle_ramp_mondrian,recent_power_outage,ramp,246,0.8943089430894309,0.005691056910569148,7.300383072073867,6.803572177886963,8.387908912771117,1.7133028303704612,1.9957618625214895,0.005691056910569148,0.0,0.24334610240246224,0.27959696375903725,0.041779891304347824
CSGS8,q3_2020,1,oracle_ramp_mondrian,weather_outage,non_ramp,5642,0.8957816377171216,0.004218362282878418,2.2399084893882177,2.1421482861042023,2.9631083737284216,0.551398307013397,0.8753091051576553,0.004218362282878418,0.0,0.07466361631294059,0.09877027912428073,
CSGS8,q3_2020,1,oracle_ramp_mondrian,weather_outage,ramp,246,0.926829268292683,0.02682926829268295,6.326132261656164,6.2994842529296875,7.041827619560366,1.7779231023013107,2.0127518313956188,0.0,0.02682926829268295,0.2108710753885388,0.23472758731867888,0.041779891304347824
CSGS8,q3_2020,1,persistence_condition_cqr,clean,non_ramp,5642,0.8934774902516838,0.006522509748316252,3.128339248086408,3.679999828338623,4.171338188927125,0.7224796102301358,1.039034200727934,0.006522509748316252,0.0,0.10427797493621359,0.13904460629757084,
CSGS8,q3_2020,1,persistence_condition_cqr,clean,ramp,246,0.0,0.9,3.6799999688698994,3.6800003051757812,40.26943095622024,3.6694715178109765,3.7095458285795413,0.9,0.0,0.12266666562899665,1.3423143652073413,0.041779891304347824
CSGS8,q3_2020,1,persistence_condition_cqr,combined_outage,non_ramp,5642,0.8514711095356257,0.048528890464374363,13.862132190120562,14.105000019073486,19.78864764011188,4.3900283554827055,5.772820051682214,0.048528890464374363,0.0,0.46207107300401873,0.6596215880037293,
CSGS8,q3_2020,1,persistence_condition_cqr,combined_outage,ramp,246,0.5853658536585366,0.31463414634146347,16.50512199321898,18.239999294281006,44.14577240127374,7.71081298044542,9.000396165375642,0.31463414634146347,0.0,0.5501707331072994,1.4715257467091247,0.041779891304347824
CSGS8,q3_2020,1,persistence_condition_cqr,irradiance_outage,non_ramp,5642,0.8934774902516838,0.006522509748316252,3.128339248086408,3.679999828338623,4.171338188927125,0.7224796102301358,1.039034200727934,0.006522509748316252,0.0,0.10427797493621359,0.13904460629757084,
