station,fold,horizon_steps,method,condition,ramp_direction,attempted_n,usable_n,covered_n,mean_width,median_width,interval_score,mae,n,unavailable_n,availability_rate,coverage,issued_coverage,service_coverage,coverage_error,undercoverage_error,overcoverage_error,service_coverage_error,service_undercoverage_error,service_overcoverage_error,normalized_width,normalized_interval_score,rmse,metric_denominator,service_denominator,mean_interval_score
CSGS5,q3_2020,1,robust_condition_cqr,weather_outage,down,288,288,163,31.79398973617289,32.76732921600342,86.07350799606905,14.580187825693024,288,0,1.0,0.5659722222222222,0.5659722222222222,0.5659722222222222,0.3340277777777778,0.3340277777777778,0.0,0.3340277777777778,0.3340277777777778,0.0,0.28903627032884444,0.7824864363279005,17.052255544526716,usable_predictions,attempted_predictions,86.07350799606905
CSGS5,q3_2020,1,robust_condition_cqr,weather_outage,up,300,300,200,33.93146392345429,34.41055393218994,71.64735048453014,14.109986302057901,300,0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2333333333333334,0.2333333333333334,0.0,0.2333333333333334,0.2333333333333334,0.0,0.3084678538495844,0.6513395498593649,16.49076713736705,usable_predictions,attempted_predictions,71.64735048453014
CSGS5,q3_2020,1,robust_local_cqr,clean,down,288,288,185,36.060012037555374,37.44211769104004,80.00435867740049,15.21401832997799,288,0,1.0,0.6423611111111112,0.6423611111111112,0.6423611111111112,0.25763888888888886,0.25763888888888886,0.0,0.25763888888888886,0.25763888888888886,0.0,0.3278182912505034,0.7273123516127317,17.62876344738596,usable_predictions,attempted_predictions,80.00435867740049
CSGS5,q3_2020,1,robust_local_cqr,clean,up,300,300,237,39.07181662877401,40.46427536010742,64.57396360397338,13.949374925295512,300,0,1.0,0.79,0.79,0.79,0.10999999999999999,0.10999999999999999,0.0,0.10999999999999999,0.10999999999999999,0.0,0.3551983329888546,0.5870360327633943,16.256625014430824,usable_predictions,attempted_predictions,64.57396360397338
CSGS5,q3_2020,1,robust_local_cqr,combined_outage,down,288,288,259,43.641340797974,45.1133508682251,59.70595339851247,12.65201324555609,288,0,1.0,0.8993055555555556,0.8993055555555556,0.8993055555555556,0.000694444444444442,0.000694444444444442,0.0,0.000694444444444442,0.000694444444444442,0.0,0.39673946179976366,0.5427813945319315,15.952116817398082,usable_predictions,attempted_predictions,59.70595339851247
CSGS5,q3_2020,1,robust_local_cqr,combined_outage,up,300,300,236,44.69779193659623,45.97393608093262,74.0101991122961,14.067192384401958,300,0,1.0,0.7866666666666666,0.7866666666666666,0.7866666666666666,0.1133333333333334,0.1133333333333334,0.0,0.1133333333333334,0.1133333333333334,0.0,0.4063435630599658,0.6728199919299646,16.98765983292966,usable_predictions,attempted_predictions,74.0101991122961
CSGS5,q3_2020,1,robust_local_cqr,irradiance_outage,down,288,288,196,37.153372352321945,38.08171272277832,73.31392044987943,14.741837519738409,288,0,1.0,0.6805555555555556,0.6805555555555556,0.6805555555555556,0.21944444444444444,0.21944444444444444,0.0,0.21944444444444444,0.21944444444444444,0.0,0.33775793047565406,0.6664901859079948,17.16312042180049,usable_predictions,attempted_predictions,73.31392044987943
CSGS5,q3_2020,1,robust_local_cqr,irradiance_outage,up,300,300,227,39.612722374598185,40.30384635925293,68.66356682141623,14.623538366953532,300,0,1.0,0.7566666666666667,0.7566666666666667,0.7566666666666667,0.1433333333333333,0.1433333333333333,0.0,0.1433333333333333,0.1433333333333333,0.0,0.36011565795089256,0.6242142438310566,16.923255785581798,usable_predictions,attempted_predictions,68.66356682141623
CSGS5,q3_2020,1,robust_local_cqr,recent_power_outage,down,288,288,207,37.98095410896672,36.387054443359375,76.0242164052195,15.67142624159654,288,0,1.0,0.71875,0.71875,0.71875,0.18125000000000002,0.18125000000000002,0.0,0.18125000000000002,0.18125000000000002,0.0,0.34528140099060656,0.69112924004745,18.115546968457316,usable_predictions,attempted_predictions,76.0242164052195
CSGS5,q3_2020,1,robust_local_cqr,recent_power_outage,up,300,300,244,40.24335019826889,41.039283752441406,62.75518281698227,12.982565660476684,300,0,1.0,0.8133333333333334,0.8133333333333334,0.8133333333333334,0.08666666666666667,0.08666666666666667,0.0,0.08666666666666667,0.08666666666666667,0.0,0.3658486381660808,0.5705016619725661,15.633938141391312,usable_predictions,attempted_predictions,62.75518281698227
CSGS5,q3_2020,1,robust_local_cqr,weather_outage,down,288,288,191,37.02430083851019,38.450711250305176,75.66640917956829,14.580187825693024,288,0,1.0,0.6631944444444444,0.6631944444444444,0.6631944444444444,0.2368055555555556,0.2368055555555556,0.0,0.2368055555555556,0.2368055555555556,0.0,0.3365845530773654,0.6878764470869845,17.052255544526716,usable_predictions,attempted_predictions,75.66640917956829
CSGS5,q3_2020,1,robust_local_cqr,weather_outage,up,300,300,238,39.641444359620415,41.052228927612305,64.5351003909111,14.109986302057901,300,0,1.0,0.7933333333333333,0.7933333333333333,0.7933333333333333,0.10666666666666669,0.10666666666666669,0.0,0.10666666666666669,0.10666666666666669,0.0,0.36037676690564013,0.5866827308264645,16.49076713736705,usable_predictions,attempted_predictions,64.5351003909111
CSGS5,q3_2020,1,robust_risk_mondrian,clean,down,288,288,189,35.86187422275543,37.22669553756714,78.93732259670894,15.21401832997799,288,0,1.0,0.65625,0.65625,0.65625,0.24375000000000002,0.24375000000000002,0.0,0.24375000000000002,0.24375000000000002,0.0,0.32601703838868573,0.7176120236064449,17.62876344738596,usable_predictions,attempted_predictions,78.93732259670894
CSGS5,q3_2020,1,robust_risk_mondrian,clean,up,300,300,232,38.26054531256358,39.976808071136475,64.14690217494964,13.949374925295512,300,0,1.0,0.7733333333333333,0.7733333333333333,0.7733333333333333,0.1266666666666667,0.1266666666666667,0.0,0.1266666666666667,0.1266666666666667,0.0,0.3478231392051234,0.5831536561359059,16.256625014430824,usable_predictions,attempted_predictions,64.14690217494964
CSGS5,q3_2020,1,robust_risk_mondrian,combined_outage,down,288,288,250,41.83840476638741,42.39684438705444,61.18660565714041,12.65201324555609,288,0,1.0,0.8680555555555556,0.8680555555555556,0.8680555555555556,0.03194444444444444,0.03194444444444444,0.0,0.03194444444444444,0.03194444444444444,0.0,0.3803491342398856,0.5562418696103674,15.952116817398082,usable_predictions,attempted_predictions,61.18660565714041
CSGS5,q3_2020,1,robust_risk_mondrian,combined_outage,up,300,300,224,42.58946777443091,43.45209503173828,74.48607154945533,14.067192384401958,300,0,1.0,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.15333333333333332,0.15333333333333332,0.0,0.15333333333333332,0.15333333333333332,0.0,0.3871769797675537,0.6771461049950485,16.98765983292966,usable_predictions,attempted_predictions,74.48607154945533
CSGS5,q3_2020,1,robust_risk_mondrian,irradiance_outage,down,288,288,192,36.209849812918236,37.707590103149414,75.34292737477355,14.741837519738409,288,0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2333333333333334,0.2333333333333334,0.0,0.2333333333333334,0.2333333333333334,0.0,0.32918045284471126,0.6849357034070322,17.16312042180049,usable_predictions,attempted_predictions,75.34292737477355
CSGS5,q3_2020,1,robust_risk_mondrian,irradiance_outage,up,300,300,218,38.22248838623365,38.7242488861084,69.41153206706048,14.623538366953532,300,0,1.0,0.7266666666666667,0.7266666666666667,0.7266666666666667,0.17333333333333334,0.17333333333333334,0.0,0.17333333333333334,0.17333333333333334,0.0,0.34747716714757865,0.631013927882368,16.923255785581798,usable_predictions,attempted_predictions,69.41153206706048
CSGS5,q3_2020,1,robust_risk_mondrian,recent_power_outage,down,288,288,198,35.32569689883126,34.414340019226074,80.75057807895872,15.67142624159654,288,0,1.0,0.6875,0.6875,0.6875,0.21250000000000002,0.21250000000000002,0.0,0.21250000000000002,0.21250000000000002,0.0,0.3211426990802842,0.7340961643541702,18.115546968457316,usable_predictions,attempted_predictions,80.75057807895872
CSGS5,q3_2020,1,robust_risk_mondrian,recent_power_outage,up,300,300,230,37.129819661776224,37.59126949310303,64.5959076388677,12.982565660476684,300,0,1.0,0.7666666666666667,0.7666666666666667,0.7666666666666667,0.1333333333333333,0.1333333333333333,0.0,0.1333333333333333,0.1333333333333333,0.0,0.3375438151070566,0.5872355239897064,15.633938141391312,usable_predictions,attempted_predictions,64.5959076388677
CSGS5,q3_2020,1,robust_risk_mondrian,weather_outage,down,288,288,198,36.72745869225926,38.466224670410156,74.63850795229276,14.580187825693024,288,0,1.0,0.6875,0.6875,0.6875,0.21250000000000002,0.21250000000000002,0.0,0.21250000000000002,0.21250000000000002,0.0,0.3338859881114478,0.6785318904753886,17.052255544526716,usable_predictions,attempted_predictions,74.63850795229276
CSGS5,q3_2020,1,robust_risk_mondrian,weather_outage,up,300,300,233,38.750024911562605,40.02033710479736,64.15344694932301,14.109986302057901,300,0,1.0,0.7766666666666666,0.7766666666666666,0.7766666666666666,0.1233333333333334,0.1233333333333334,0.0,0.1233333333333334,0.1233333333333334,0.0,0.3522729537414782,0.5832131540847546,16.49076713736705,usable_predictions,attempted_predictions,64.15344694932301
CSGS5,q3_2020,1,robust_rolling_cqr,clean,down,288,288,156,30.707368873887592,31.665319442749023,93.41736885242992,15.21401832997799,288,0,1.0,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.3583333333333334,0.3583333333333334,0.0,0.3583333333333334,0.3583333333333334,0.0,0.27915789885352355,0.8492488077493628,17.62876344738596,usable_predictions,attempted_predictions,93.41736885242992
CSGS5,q3_2020,1,robust_rolling_cqr,clean,up,300,300,199,33.27884387731552,33.44385051727295,71.76651471217474,13.949374925295512,300,0,1.0,0.6633333333333333,0.6633333333333333,0.6633333333333333,0.2366666666666667,0.2366666666666667,0.0,0.2366666666666667,0.2366666666666667,0.0,0.30253494433923206,0.6524228610197703,16.256625014430824,usable_predictions,attempted_predictions,71.76651471217474
CSGS5,q3_2020,1,robust_rolling_cqr,combined_outage,down,288,288,242,38.82089280396596,38.81070327758789,63.93677807493239,12.65201324555609,288,0,1.0,0.8402777777777778,0.8402777777777778,0.8402777777777778,0.05972222222222223,0.05972222222222223,0.0,0.05972222222222223,0.05972222222222223,0.0,0.35291720730878146,0.5812434370448399,15.952116817398082,usable_predictions,attempted_predictions,63.93677807493239
CSGS5,q3_2020,1,robust_rolling_cqr,combined_outage,up,300,300,210,39.65184277564287,39.80569505691528,79.95465420752764,14.067192384401958,300,0,1.0,0.7,0.7,0.7,0.20000000000000007,0.20000000000000007,0.0,0.20000000000000007,0.20000000000000007,0.0,0.36047129796038974,0.7268604927957059,16.98765983292966,usable_predictions,attempted_predictions,79.95465420752764
CSGS5,q3_2020,1,robust_rolling_cqr,irradiance_outage,down,288,288,174,31.856426280405785,33.18807411193848,84.13382922444079,14.741837519738409,288,0,1.0,0.6041666666666666,0.6041666666666666,0.6041666666666666,0.2958333333333334,0.2958333333333334,0.0,0.2958333333333334,0.2958333333333334,0.0,0.28960387527641623,0.7648529929494617,17.16312042180049,usable_predictions,attempted_predictions,84.13382922444079
CSGS5,q3_2020,1,robust_rolling_cqr,irradiance_outage,up,300,300,184,33.822756273945174,33.76314735412598,78.82443041741848,14.623538366953532,300,0,1.0,0.6133333333333333,0.6133333333333333,0.6133333333333333,0.28666666666666674,0.28666666666666674,0.0,0.28666666666666674,0.28666666666666674,0.0,0.3074796024904107,0.7165857310674407,16.923255785581798,usable_predictions,attempted_predictions,78.82443041741848
CSGS5,q3_2020,1,robust_rolling_cqr,recent_power_outage,down,288,288,185,33.263936998115646,32.35278129577637,85.70155616766877,15.67142624159654,288,0,1.0,0.6423611111111112,0.6423611111111112,0.6423611111111112,0.25763888888888886,0.25763888888888886,0.0,0.25763888888888886,0.25763888888888886,0.0,0.30239942725559676,0.7791050560697161,18.115546968457316,usable_predictions,attempted_predictions,85.70155616766877
CSGS5,q3_2020,1,robust_rolling_cqr,recent_power_outage,up,300,300,214,35.16841273466746,35.683878898620605,67.48393441994985,12.982565660476684,300,0,1.0,0.7133333333333334,0.7133333333333334,0.7133333333333334,0.18666666666666665,0.18666666666666665,0.0,0.18666666666666665,0.18666666666666665,0.0,0.31971284304243147,0.613490312908635,15.633938141391312,usable_predictions,attempted_predictions,67.48393441994985
CSGS5,q3_2020,1,robust_rolling_cqr,weather_outage,down,288,288,160,31.572293092807133,32.10188055038452,86.83853455715709,14.580187825693024,288,0,1.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.34444444444444444,0.34444444444444444,0.0,0.34444444444444444,0.34444444444444444,0.0,0.28702084629824665,0.7894412232468826,17.052255544526716,usable_predictions,attempted_predictions,86.83853455715709
CSGS5,q3_2020,1,robust_rolling_cqr,weather_outage,up,300,300,197,33.82820826212565,34.055856704711914,71.7707388305664,14.109986302057901,300,0,1.0,0.6566666666666666,0.6566666666666666,0.6566666666666666,0.2433333333333334,0.2433333333333334,0.0,0.2433333333333334,0.2433333333333334,0.0,0.30752916601932406,0.6524612620960581,16.49076713736705,usable_predictions,attempted_predictions,71.7707388305664
CSGS5,q3_2020,4,clean_condition_cqr,clean,down,277,277,189,33.91171965180536,33.58978271484375,94.26428415537526,15.235814041609368,277,0,1.0,0.6823104693140795,0.6823104693140795,0.6823104693140795,0.21768953068592056,0.21768953068592056,0.0,0.21768953068592056,0.21768953068592056,0.0,0.30828836047095787,0.8569480377761388,19.92502629809707,usable_predictions,attempted_predictions,94.26428415537526
CSGS5,q3_2020,4,clean_condition_cqr,clean,up,250,250,152,40.18059347224236,40.301801681518555,98.03264867854118,18.461707485198975,250,0,1.0,0.608,0.608,0.608,0.29200000000000004,0.29200000000000004,0.0,0.29200000000000004,0.29200000000000004,0.0,0.3652781224749305,0.8912058970776471,21.377107507341393,usable_predictions,attempted_predictions,98.03264867854118
CSGS5,q3_2020,4,clean_condition_cqr,combined_outage,down,277,277,277,65.47050090473051,64.39966583251953,65.47050090473051,16.884910924339984,277,0,1.0,1.0,1.0,1.0,0.09999999999999998,0.0,0.09999999999999998,0.09999999999999998,0.0,0.09999999999999998,0.5951863718611865,0.5951863718611865,20.407279421250475,usable_predictions,attempted_predictions,65.47050090473051
CSGS5,q3_2020,4,clean_condition_cqr,combined_outage,up,250,250,226,79.95844079589844,81.33890533447266,90.30598046875,39.64636873817444,250,0,1.0,0.904,0.904,0.904,0.0040000000000000036,0.0,0.0040000000000000036,0.0040000000000000036,0.0,0.0040000000000000036,0.7268949163263495,0.8209634588068181,43.84603226731714,usable_predictions,attempted_predictions,90.30598046875
CSGS5,q3_2020,4,clean_condition_cqr,irradiance_outage,down,277,277,275,47.95689601970278,47.31530463695526,48.25239415843349,8.632947199181098,277,0,1.0,0.9927797833935018,0.9927797833935018,0.9927797833935018,0.09277978339350179,0.0,0.09277978339350179,0.09277978339350179,0.0,0.09277978339350179,0.435971781997298,0.4386581287130317,11.582415681529712,usable_predictions,attempted_predictions,48.25239415843349
CSGS5,q3_2020,4,clean_condition_cqr,irradiance_outage,up,250,250,125,48.56200623035431,46.7726526260376,141.15787353992462,28.45704040527344,250,0,1.0,0.5,0.5,0.5,0.4,0.4,0.0,0.4,0.4,0.0,0.4414727839123119,1.2832533958174965,31.099568280354404,usable_predictions,attempted_predictions,141.15787353992462
CSGS5,q3_2020,4,clean_condition_cqr,recent_power_outage,down,277,277,277,56.459956297160055,52.5212516784668,56.459956297160055,8.47673888370018,277,0,1.0,1.0,1.0,1.0,0.09999999999999998,0.0,0.09999999999999998,0.09999999999999998,0.0,0.09999999999999998,0.5132723299741823,0.5132723299741823,11.275503119930207,usable_predictions,attempted_predictions,56.459956297160055
CSGS5,q3_2020,4,clean_condition_cqr,recent_power_outage,up,250,250,130,54.81706434905529,53.70231592655182,135.66933363616465,28.835806789398195,250,0,1.0,0.52,0.52,0.52,0.38,0.38,0.0,0.38,0.38,0.0,0.4983369486277754,1.2333575785105877,32.287739681562634,usable_predictions,attempted_predictions,135.66933363616465
CSGS5,q3_2020,4,clean_condition_cqr,weather_outage,down,277,277,197,34.75593109412744,34.40746831893921,91.74901448851888,15.036788114571829,277,0,1.0,0.7111913357400722,0.7111913357400722,0.7111913357400722,0.18880866425992782,0.18880866425992782,0.0,0.18880866425992782,0.18880866425992782,0.0,0.3159630099466131,0.8340819498956262,19.83397458397126,usable_predictions,attempted_predictions,91.74901448851888
CSGS5,q3_2020,4,clean_condition_cqr,weather_outage,up,250,250,150,40.33713612306118,39.727545738220215,104.07190235841274,18.549950687408447,250,0,1.0,0.6,0.6,0.6,0.30000000000000004,0.30000000000000004,0.0,0.30000000000000004,0.30000000000000004,0.0,0.3667012374823743,0.9461082032582977,21.63555375215252,usable_predictions,attempted_predictions,104.07190235841274
CSGS5,q3_2020,4,lgbm_condition_cqr,clean,down,277,277,211,33.31156009629315,31.3725528717041,61.45849129181046,16.2986024730042,277,0,1.0,0.7617328519855595,0.7617328519855595,0.7617328519855595,0.1382671480144405,0.1382671480144405,0.0,0.1382671480144405,0.1382671480144405,0.0,0.3028323645117559,0.5587135571982769,20.95951507004832,usable_predictions,attempted_predictions,61.45849129181046
CSGS5,q3_2020,4,lgbm_condition_cqr,clean,up,250,250,154,46.28995083999634,47.975019454956055,94.26168545913696,19.798636974334716,250,0,1.0,0.616,0.616,0.616,0.28400000000000003,0.28400000000000003,0.0,0.28400000000000003,0.28400000000000003,0.0,0.4208177349090576,0.8569244132648814,22.675078342834226,usable_predictions,attempted_predictions,94.26168545913696
CSGS5,q3_2020,4,lgbm_condition_cqr,combined_outage,down,277,277,277,60.64933436700153,61.380149841308594,60.64933436700153,17.03766836285161,277,0,1.0,1.0,1.0,1.0,0.09999999999999998,0.0,0.09999999999999998,0.09999999999999998,0.0,0.09999999999999998,0.5513575851545593,0.5513575851545593,20.784497316166245,usable_predictions,attempted_predictions,60.64933436700153
CSGS5,q3_2020,4,lgbm_condition_cqr,combined_outage,up,250,250,205,76.5896939086914,77.1286849975586,94.04805633544922,41.48149195289612,250,0,1.0,0.82,0.82,0.82,0.08000000000000007,0.08000000000000007,0.0,0.08000000000000007,0.08000000000000007,0.0,0.6962699446244673,0.8549823303222656,45.880148537624116,usable_predictions,attempted_predictions,94.04805633544922
CSGS5,q3_2020,4,lgbm_condition_cqr,irradiance_outage,down,277,277,263,40.88157680533853,38.493775844573975,46.826372775360134,8.400470283057285,277,0,1.0,0.9494584837545126,0.9494584837545126,0.9494584837545126,0.04945848375451256,0.0,0.04945848375451256,0.04945848375451256,0.0,0.04945848375451256,0.3716506982303503,0.4256942979578194,11.401155785793998,usable_predictions,attempted_predictions,46.826372775360134
CSGS5,q3_2020,4,lgbm_condition_cqr,irradiance_outage,up,250,250,167,52.049528052091595,53.092289447784424,91.81241135287284,27.496702110290528,250,0,1.0,0.668,0.668,0.668,0.23199999999999998,0.23199999999999998,0.0,0.23199999999999998,0.23199999999999998,0.0,0.47317752774628724,0.8346582850261167,30.231586710672392,usable_predictions,attempted_predictions,91.81241135287284
CSGS5,q3_2020,4,lgbm_condition_cqr,recent_power_outage,down,277,277,277,59.07663569811879,60.090179443359375,59.07663569811879,10.150140784277383,277,0,1.0,1.0,1.0,1.0,0.09999999999999998,0.0,0.09999999999999998,0.09999999999999998,0.0,0.09999999999999998,0.5370603245283526,0.5370603245283526,13.062818228962323,usable_predictions,attempted_predictions,59.07663569811879
CSGS5,q3_2020,4,lgbm_condition_cqr,recent_power_outage,up,250,250,192,70.14359580993653,71.70733642578125,97.48178611755371,35.464153533935544,250,0,1.0,0.768,0.768,0.768,0.132,0.132,0.0,0.132,0.132,0.0,0.6376690528176048,0.8861980556141247,39.132106389366015,usable_predictions,attempted_predictions,97.48178611755371
CSGS5,q3_2020,4,lgbm_condition_cqr,weather_outage,down,277,277,211,32.8859153542708,30.21931266784668,61.574243534342905,16.225634218983704,277,0,1.0,0.7617328519855595,0.7617328519855595,0.7617328519855595,0.1382671480144405,0.1382671480144405,0.0,0.1382671480144405,0.1382671480144405,0.0,0.2989628668570073,0.5597658503122083,20.91939607162676,usable_predictions,attempted_predictions,61.574243534342905
CSGS5,q3_2020,4,lgbm_condition_cqr,weather_outage,up,250,250,158,46.66705198383331,48.20117402076721,95.8106229982376,19.81808559989929,250,0,1.0,0.632,0.632,0.632,0.268,0.268,0.0,0.268,0.268,0.0,0.42424592712575737,0.8710056636203418,22.743384757189926,usable_predictions,attempted_predictions,95.8106229982376
CSGS5,q3_2020,4,oracle_ramp_mondrian,clean,down,277,277,252,53.85637992713264,55.526580810546875,66.87357814891082,13.82066082911371,277,0,1.0,0.9097472924187726,0.9097472924187726,0.9097472924187726,0.00974729241877259,0.0,0.00974729241877259,0.00974729241877259,0.0,0.00974729241877259,0.489603453883024,0.6079416195355529,18.91343840322623,usable_predictions,attempted_predictions,66.87357814891082
CSGS5,q3_2020,4,oracle_ramp_mondrian,clean,up,250,250,237,63.65443230342865,63.7754647731781,68.86199547481537,16.487189128875734,250,0,1.0,0.948,0.948,0.948,0.04799999999999993,0.0,0.04799999999999993,0.04799999999999993,0.0,0.04799999999999993,0.5786766573038968,0.6260181406801397,19.556136478537425,usable_predictions,attempted_predictions,68.86199547481537
CSGS5,q3_2020,4,oracle_ramp_mondrian,combined_outage,down,277,277,257,47.42396139104713,48.192298889160156,55.97891493863846,10.253191229668765,277,0,1.0,0.927797833935018,0.927797833935018,0.927797833935018,0.027797833935018,0.0,0.027797833935018,0.027797833935018,0.0,0.027797833935018,0.43112692173679207,0.5088992267148951,14.543975598158257,usable_predictions,attempted_predictions,55.97891493863846
CSGS5,q3_2020,4,oracle_ramp_mondrian,combined_outage,up,250,250,216,60.32736905863881,62.685813903808594,75.46132901957631,17.82068482208252,250,0,1.0,0.864,0.864,0.864,0.03600000000000003,0.03600000000000003,0.0,0.03600000000000003,0.03600000000000003,0.0,0.5484306278058073,0.6860120819961483,20.675619114396433,usable_predictions,attempted_predictions,75.46132901957631
CSGS5,q3_2020,4,oracle_ramp_mondrian,irradiance_outage,down,277,277,253,52.059049230701014,51.70459032058716,62.87167750850374,13.002967108457957,277,0,1.0,0.9133574007220217,0.9133574007220217,0.9133574007220217,0.013357400722021628,0.0,0.013357400722021628,0.013357400722021628,0.0,0.013357400722021628,0.47326408391546376,0.5715607046227612,18.2311260466596,usable_predictions,attempted_predictions,62.87167750850374
CSGS5,q3_2020,4,oracle_ramp_mondrian,irradiance_outage,up,250,250,238,64.66954089072347,64.64385843276978,70.4015129366219,16.905573192596435,250,0,1.0,0.952,0.952,0.952,0.051999999999999935,0.0,0.051999999999999935,0.051999999999999935,0.0,0.051999999999999935,0.5879049171883952,0.64001375396929,19.583528848345935,usable_predictions,attempted_predictions,70.4015129366219
CSGS5,q3_2020,4,oracle_ramp_mondrian,recent_power_outage,down,277,277,254,52.01331080883634,53.0936940908432,66.0247755819387,13.166742492238537,277,0,1.0,0.9169675090252708,0.9169675090252708,0.9169675090252708,0.016967509025270777,0.0,0.016967509025270777,0.016967509025270777,0.0,0.016967509025270777,0.47284828008033036,0.600225232563079,18.031187599199512,usable_predictions,attempted_predictions,66.0247755819387
CSGS5,q3_2020,4,oracle_ramp_mondrian,recent_power_outage,up,250,250,230,61.014623338341714,61.541300773620605,69.54319633638859,14.877684810638428,250,0,1.0,0.92,0.92,0.92,0.020000000000000018,0.0,0.020000000000000018,0.020000000000000018,0.0,0.020000000000000018,0.5546783939849247,0.6322108757853508,18.157138214503856,usable_predictions,attempted_predictions,69.54319633638859
CSGS5,q3_2020,4,oracle_ramp_mondrian,weather_outage,down,277,277,252,54.58269679202069,53.88327407836914,67.98484547947288,14.068291328874306,277,0,1.0,0.9097472924187726,0.9097472924187726,0.9097472924187726,0.00974729241877259,0.0,0.00974729241877259,0.00974729241877259,0.0,0.00974729241877259,0.4962063344729154,0.6180440498133898,19.151395162387953,usable_predictions,attempted_predictions,67.98484547947288
CSGS5,q3_2020,4,oracle_ramp_mondrian,weather_outage,up,250,250,236,65.16029737758636,66.01859736442566,69.87868681240082,15.900105129241943,250,0,1.0,0.944,0.944,0.944,0.04399999999999993,0.0,0.04399999999999993,0.04399999999999993,0.0,0.04399999999999993,0.5923663397962396,0.6352607892036438,19.225841644897134,usable_predictions,attempted_predictions,69.87868681240082
CSGS5,q3_2020,4,persistence_condition_cqr,clean,down,277,277,92,50.30003584496381,50.38000011444092,176.66971051553097,30.879422329393105,277,0,1.0,0.33212996389891697,0.33212996389891697,0.33212996389891697,0.5678700361010831,0.5678700361010831,0.0,0.5678700361010831,0.5678700361010831,0.0,0.4572730531360346,1.6060882774139178,32.06435572058539,usable_predictions,attempted_predictions,176.66971051553097
CSGS5,q3_2020,4,persistence_condition_cqr,clean,up,250,250,76,45.89895995986462,50.37999725341797,173.34455901992322,30.962480065107346,250,0,1.0,0.304,0.304,0.304,0.5960000000000001,0.5960000000000001,0.0,0.5960000000000001,0.5960000000000001,0.0,0.4172632723624056,1.5758596274538474,32.01210001367767,usable_predictions,attempted_predictions,173.34455901992322
CSGS5,q3_2020,4,persistence_condition_cqr,combined_outage,down,277,276,224,93.72311595244253,93.99499940872192,110.26224597327518,35.825942039921664,276,1,0.9963898916967509,0.8115942028985508,0.8115942028985508,0.8086642599277978,0.08840579710144925,0.08840579710144925,0.0,0.09133574007220224,0.09133574007220224,0.0,0.8520283268403867,1.0023840543025018,40.505098733553574,usable_predictions,attempted_predictions,110.26224597327518
CSGS5,q3_2020,4,persistence_condition_cqr,combined_outage,up,250,201,149,74.54990040840794,69.12999725341797,114.73397871985364,42.35656710241491,201,49,0.804,0.7412935323383084,0.7412935323383084,0.596,0.1587064676616916,0.1587064676616916,0.0,0.30400000000000005,0.30400000000000005,0.0,0.677726367349163,1.0430361701804876,46.33382978994912,usable_predictions,attempted_predictions,114.73397871985364
CSGS5,q3_2020,4,persistence_condition_cqr,irradiance_outage,down,277,277,92,50.30003584496381,50.38000011444092,176.66971051553097,30.879422329393105,277,0,1.0,0.33212996389891697,0.33212996389891697,0.33212996389891697,0.5678700361010831,0.5678700361010831,0.0,0.5678700361010831,0.5678700361010831,0.0,0.4572730531360346,1.6060882774139178,32.06435572058539,usable_predictions,attempted_predictions,176.66971051553097
CSGS5,q3_2020,4,persistence_condition_cqr,irradiance_outage,up,250,250,76,45.89895995986462,50.37999725341797,173.34455901992322,30.962480065107346,250,0,1.0,0.304,0.304,0.304,0.5960000000000001,0.5960000000000001,0.0,0.5960000000000001,0.5960000000000001,0.0,0.4172632723624056,1.5758596274538474,32.01210001367767,usable_predictions,attempted_predictions,173.34455901992322
CSGS5,q3_2020,4,persistence_condition_cqr,recent_power_outage,down,277,276,224,93.72311595244253,93.99499940872192,110.26224597327518,35.825942039921664,276,1,0.9963898916967509,0.8115942028985508,0.8115942028985508,0.8086642599277978,0.08840579710144925,0.08840579710144925,0.0,0.09133574007220224,0.09133574007220224,0.0,0.8520283268403867,1.0023840543025018,40.505098733553574,usable_predictions,attempted_predictions,110.26224597327518
CSGS5,q3_2020,4,persistence_condition_cqr,recent_power_outage,up,250,201,149,74.54990040840794,69.12999725341797,114.73397871985364,42.35656710241491,201,49,0.804,0.7412935323383084,0.7412935323383084,0.596,0.1587064676616916,0.1587064676616916,0.0,0.30400000000000005,0.30400000000000005,0.0,0.677726367349163,1.0430361701804876,46.33382978994912,usable_predictions,attempted_predictions,114.73397871985364
CSGS5,q3_2020,4,persistence_condition_cqr,weather_outage,down,277,277,92,50.30003584496381,50.38000011444092,176.66971051553097,30.879422329393105,277,0,1.0,0.33212996389891697,0.33212996389891697,0.33212996389891697,0.5678700361010831,0.5678700361010831,0.0,0.5678700361010831,0.5678700361010831,0.0,0.4572730531360346,1.6060882774139178,32.06435572058539,usable_predictions,attempted_predictions,176.66971051553097
