station,fold,horizon_steps,condition,n,ramp_n,ramp_prevalence,roc_auc,average_precision,brier,top_decile_ramp_recall
CSGS5,q3_2020,1,clean,4594,588,0.1279930343926861,0.8548902836221858,0.41270126702982346,0.14369128447790475,0.3554421768707483
CSGS5,q3_2020,1,combined_outage,4594,588,0.1279930343926861,0.46081324441908567,0.10918701525758309,0.12287512997956436,0.04251700680272109
CSGS5,q3_2020,1,irradiance_outage,4594,588,0.1279930343926861,0.8248278093064485,0.3511648403836739,0.10968201193938382,0.3197278911564626
CSGS5,q3_2020,1,recent_power_outage,4594,588,0.1279930343926861,0.7099915602786296,0.19580168096729456,0.1291280914394259,0.1326530612244898
CSGS5,q3_2020,1,weather_outage,4594,588,0.1279930343926861,0.855091512391277,0.42237147035696754,0.14119038185001298,0.3707482993197279
CSGS5,q3_2020,4,clean,4320,527,0.12199074074074075,0.8072610536437089,0.3274394921657516,0.14189496163568524,0.25996204933586337
CSGS5,q3_2020,4,combined_outage,4320,527,0.12199074074074075,0.4718649304546325,0.11278228093493266,0.1320736852273891,0.08349146110056926
CSGS5,q3_2020,4,irradiance_outage,4320,527,0.12199074074074075,0.7548805324499189,0.23731905057283775,0.1421627915814224,0.2049335863377609
CSGS5,q3_2020,4,recent_power_outage,4320,527,0.12199074074074075,0.6406608398272859,0.1668360514783504,0.12599653801880387,0.16888045540796964
CSGS5,q3_2020,4,weather_outage,4320,527,0.12199074074074075,0.8038184291346638,0.3302359111605564,0.16231583468585045,0.2903225806451613
CSGS5,q4_2020,1,clean,3669,297,0.08094848732624693,0.8695835380295641,0.3319113282600214,0.09210490246040541,0.47474747474747475
CSGS5,q4_2020,1,combined_outage,3669,297,0.08094848732624693,0.5586794197411042,0.09061807271503566,0.08752395327698813,0.08417508417508418
CSGS5,q4_2020,1,irradiance_outage,3669,297,0.08094848732624693,0.8487719224670588,0.30529731597256815,0.08397715282545115,0.43097643097643096
CSGS5,q4_2020,1,recent_power_outage,3669,297,0.08094848732624693,0.7769045736127587,0.20715167946691881,0.08661549599254856,0.28619528619528617
CSGS5,q4_2020,1,weather_outage,3669,297,0.08094848732624693,0.8696943735496523,0.3327493301274916,0.09964874803512894,0.47474747474747475
CSGS5,q4_2020,4,clean,3393,482,0.14205717653993516,0.8764769061693306,0.5710007347069718,0.13047840184367837,0.42323651452282157
