fold,horizon_steps,method_base,condition,ramp_group,n_base,coverage_base,coverage_error_base,mean_width_base,median_width_base,interval_score_base,mae_base,rmse_base,undercoverage_error_base,overcoverage_error_base,normalized_width_base,normalized_interval_score_base,method_local,n_local,coverage_local,coverage_error_local,mean_width_local,median_width_local,interval_score_local,mae_local,rmse_local,undercoverage_error_local,overcoverage_error_local,normalized_width_local,normalized_interval_score_local,undercoverage_improvement,coverage_error_improvement,interval_score_change,width_change
q3_2020,4,robust_condition_cqr,clean,ramp,1001,0.8201798201798202,0.0798201798201798,11.223523543416322,9.165119647979736,21.69426174714908,3.745588200581776,6.040695379419884,0.0798201798201798,0.0,0.2244704708683264,0.4338852349429816,robust_local_cqr,1001,0.8861138861138861,0.0138861138861139,13.59972078956805,11.156496047973633,20.94907717506488,3.745588200581776,6.040695379419884,0.0138861138861139,0.0,0.2719944157913609,0.4189815435012975,0.06593406593406591,0.06593406593406591,-0.7451845720842023,2.376197246151728
q3_2020,4,robust_condition_cqr,combined_outage,non_ramp,4887,0.948025373439738,0.048025373439738,12.184019958599354,12.262569427490234,14.406994836125635,2.739456258039606,4.341085972357917,0.0,0.048025373439738,0.243680399171987,0.2881398967225127,robust_local_cqr,4887,0.9291999181501944,0.0291999181501944,12.120242500721162,10.81376838684082,13.7967543430822,2.739456258039606,4.341085972357917,0.0,0.0291999181501944,0.2424048500144232,0.275935086861644,0.0,0.0188254552895436,-0.6102404930434346,-0.06377745787819222
q3_2020,4,robust_condition_cqr,combined_outage,ramp,1001,0.913086913086913,0.013086913086913,15.045916970078643,13.402585983276367,21.81467935898445,3.649470930035178,5.641421360833912,0.0,0.013086913086913,0.3009183394015728,0.4362935871796889,robust_local_cqr,1001,0.93006993006993,0.03006993006993,15.521234741983502,12.024740219116213,20.770164924116543,3.649470930035178,5.641421360833912,0.0,0.03006993006993,0.31042469483967,0.4154032984823309,0.0,-0.016983016983017,-1.0445144348679065,0.4753177719048587
q3_2020,4,robust_condition_cqr,irradiance_outage,non_ramp,4887,0.928586044608144,0.028586044608144,9.62241933741177,9.680617094039915,12.231536121223696,2.335355948378954,3.794917798176347,0.0,0.028586044608144,0.1924483867482354,0.2446307224244739,robust_local_cqr,4887,0.9390218948229998,0.0390218948229997,10.739195346630227,10.571049690246582,12.124301230158302,2.335355948378954,3.794917798176347,0.0,0.0390218948229997,0.2147839069326045,0.242486024603166,0.0,-0.0104358502148557,-0.10723489106539397,1.1167760092184569
q3_2020,4,robust_condition_cqr,irradiance_outage,ramp,1001,0.8521478521478522,0.0478521478521478,12.051862171063055,10.84422206878662,20.576640841546475,3.623117758350058,5.774487169224381,0.0478521478521478,0.0,0.2410372434212611,0.4115328168309295,robust_local_cqr,1001,0.9070929070929072,0.0070929070929071,14.53879711870011,12.47816276550293,20.19820962039443,3.623117758350058,5.774487169224381,0.0,0.0070929070929071,0.2907759423740021,0.4039641924078886,0.0478521478521478,0.0407592407592407,-0.3784312211520451,2.486934947637055
q3_2020,4,robust_condition_cqr,recent_power_outage,non_ramp,4887,0.9558011049723756,0.0558011049723756,10.999188869683037,11.531316757202148,12.472037311865854,2.3869186991115026,3.8223323680349055,0.0,0.0558011049723756,0.2199837773936607,0.249440746237317,robust_local_cqr,4887,0.9410681399631676,0.0410681399631676,11.840386703962889,10.938693046569824,12.969172570984972,2.3869186991115026,3.8223323680349055,0.0,0.0410681399631676,0.2368077340792577,0.2593834514196995,0.0,0.014732965009208003,0.4971352591191174,0.8411978342798516
q3_2020,4,robust_condition_cqr,recent_power_outage,ramp,1001,0.8811188811188811,0.0188811188811188,13.69193378301127,11.902320861816406,21.46839681954368,3.829896973831194,5.9486273262271405,0.0188811188811188,0.0,0.2738386756602254,0.4293679363908735,robust_local_cqr,1001,0.9170829170829172,0.017082917082917,15.92453483102162,13.531265258789062,21.206002209220664,3.829896973831194,5.9486273262271405,0.0,0.017082917082917,0.3184906966204324,0.4241200441844133,0.0188811188811188,0.001798201798201799,-0.2623946103230175,2.23260104801035
q3_2020,4,robust_condition_cqr,weather_outage,non_ramp,4887,0.931450787804379,0.0314507878043789,9.211014259811892,8.89189100265503,11.558599783371246,2.109076859930637,3.547655631280523,0.0,0.0314507878043789,0.1842202851962378,0.2311719956674249,robust_local_cqr,4887,0.9429097605893186,0.0429097605893186,10.480710136428383,9.277387619018556,11.716627373782828,2.109076859930637,3.547655631280523,0.0,0.0429097605893186,0.2096142027285677,0.2343325474756565,0.0,-0.011458972784939701,0.15802759041158154,1.2696958766164919
q3_2020,4,robust_condition_cqr,weather_outage,ramp,1001,0.8481518481518482,0.0518481518481518,11.53503180722,9.140607833862305,20.501363996549376,3.640691562995806,5.973892195591818,0.0518481518481518,0.0,0.2307006361443999,0.4100272799309875,robust_local_cqr,1001,0.91008991008991,0.0100899100899101,13.94018665938587,11.105345845222471,20.16228585973844,3.640691562995806,5.973892195591818,0.0,0.0100899100899101,0.2788037331877174,0.4032457171947687,0.0518481518481518,0.0417582417582417,-0.33907813681093657,2.40515485216587
q4_2020,1,robust_condition_cqr,clean,non_ramp,5540,0.955595667870036,0.0555956678700361,4.0805041698839695,2.6450634002685547,4.498096723150639,0.5716520190239855,1.2483373708717278,0.0,0.0555956678700361,0.0816100833976793,0.0899619344630127,robust_local_cqr,5540,0.9671480144404332,0.0671480144404331,4.389286618729695,2.707253724336624,4.674899645950562,0.5716520190239855,1.2483373708717278,0.0,0.0671480144404331,0.0877857323745939,0.0934979929190112,0.0,-0.011552346570396999,0.17680292279992305,0.3087824488457258
q4_2020,1,robust_condition_cqr,clean,ramp,348,0.5804597701149425,0.3195402298850575,9.827216463698738,9.10787296295166,30.653814019999285,4.953610649054077,6.034322257038052,0.3195402298850575,0.0,0.1965443292739747,0.6130762803999857,robust_local_cqr,348,0.6925287356321839,0.2074712643678161,11.418501406394205,10.394180297851562,27.95154872348254,4.953610649054077,6.034322257038052,0.2074712643678161,0.0,0.228370028127884,0.5590309744696508,0.11206896551724138,0.11206896551724138,-2.702265296516746,1.5912849426954665
q4_2020,1,robust_condition_cqr,combined_outage,non_ramp,5540,0.9445848375451265,0.0445848375451263,7.156000144534327,6.162254333496094,10.243358748507791,1.5860947983005365,3.3006943639130486,0.0,0.0445848375451263,0.1431200028906865,0.2048671749701558,robust_local_cqr,5540,0.957220216606498,0.0572202166064981,7.465303455897866,6.008152276277542,9.552408241668369,1.5860947983005365,3.3006943639130486,0.0,0.0572202166064981,0.1493060691179573,0.1910481648333673,0.0,-0.012635379061371799,-0.6909505068394228,0.3093033113635384
q4_2020,1,robust_condition_cqr,combined_outage,ramp,348,0.6235632183908046,0.2764367816091954,13.4898121081207,13.636624336242676,32.34431128649191,5.626191857217372,6.890816174653363,0.2764367816091954,0.0,0.269796242162414,0.6468862257298382,robust_local_cqr,348,0.7097701149425287,0.1902298850574713,15.391154230625808,16.358608961105347,29.633574797118875,5.626191857217372,6.890816174653363,0.1902298850574713,0.0,0.3078230846125161,0.5926714959423776,0.08620689655172409,0.08620689655172409,-2.7107364893730335,1.901342122505108
q4_2020,1,robust_condition_cqr,irradiance_outage,non_ramp,5540,0.9638989169675092,0.063898916967509,4.5765534677647866,3.231427550315857,4.968475399883335,0.6139450831724776,1.3258222780626627,0.0,0.063898916967509,0.0915310693552957,0.0993695079976667,robust_local_cqr,5540,0.9741877256317688,0.0741877256317689,5.0194703091991775,3.4489088654518127,5.251127933858676,0.6139450831724776,1.3258222780626627,0.0,0.0741877256317689,0.1003894061839835,0.1050225586771735,0.0,-0.010288808664259894,0.28265253397534096,0.4429168414343909
q4_2020,1,robust_condition_cqr,irradiance_outage,ramp,348,0.6149425287356322,0.2850574712643678,10.55263124012399,10.087342739105225,29.73984499806645,4.883764546493004,5.945485122502012,0.2850574712643678,0.0,0.2110526248024798,0.594796899961329,robust_local_cqr,348,0.7298850574712644,0.1701149425287356,12.42970596236744,11.52542781829834,26.790233612060547,4.883764546493004,5.945485122502012,0.1701149425287356,0.0,0.2485941192473488,0.535804672241211,0.11494252873563221,0.11494252873563221,-2.949611386005902,1.8770747222434494
q4_2020,1,robust_condition_cqr,recent_power_outage,non_ramp,5540,0.9185920577617328,0.0185920577617327,6.724821128629727,5.518656253814697,9.951610826210342,1.5585063034715267,3.2810447644132483,0.0,0.0185920577617327,0.1344964225725945,0.1990322165242068,robust_local_cqr,5540,0.9388086642599278,0.0388086642599277,7.235974247047704,6.198044180870056,9.892196750214715,1.5585063034715267,3.2810447644132483,0.0,0.0388086642599277,0.144719484940954,0.1978439350042943,0.0,-0.020216606498194997,-0.05941407599562609,0.511153118417977
q4_2020,1,robust_condition_cqr,recent_power_outage,ramp,348,0.6925287356321839,0.2074712643678161,13.21842668248319,13.07981252670288,30.34735336248902,5.3423742350490615,6.582238360386646,0.2074712643678161,0.0,0.2643685336496638,0.6069470672497804,robust_local_cqr,348,0.7586206896551724,0.1413793103448276,14.660173146889129,14.02945041656494,28.44466750580689,5.3423742350490615,6.582238360386646,0.1413793103448276,0.0,0.2932034629377825,0.5688933501161378,0.06609195402298851,0.06609195402298851,-1.9026858566821296,1.441746464405938
q4_2020,1,robust_condition_cqr,weather_outage,non_ramp,5540,0.9597472924187724,0.0597472924187725,4.199686298172741,2.886256217956543,4.627372184203577,0.5928271719317666,1.2778485645302382,0.0,0.0597472924187725,0.0839937259634548,0.0925474436840715,robust_local_cqr,5540,0.9685920577617328,0.0685920577617328,4.501307837512833,2.906005859375,4.802968988280346,0.5928271719317666,1.2778485645302382,0.0,0.0685920577617328,0.0900261567502566,0.0960593797656069,0.0,-0.008844765342960297,0.17559680407676925,0.3016215393400916
q4_2020,1,robust_condition_cqr,weather_outage,ramp,348,0.5632183908045977,0.3367816091954023,9.93849461585626,9.534581422805786,31.44599562883377,5.120972530595187,6.111469669356231,0.3367816091954023,0.0,0.1987698923171251,0.6289199125766755,robust_local_cqr,348,0.6609195402298851,0.2390804597701149,11.429313965569968,10.37541389465332,28.6110784229876,5.120972530595187,6.111469669356231,0.2390804597701149,0.0,0.2285862793113993,0.572221568459752,0.09770114942528738,0.09770114942528738,-2.834917205846171,1.490819349713707
q4_2020,4,robust_condition_cqr,clean,non_ramp,4725,0.9481481481481482,0.0481481481481481,6.947310946580776,2.955418586730957,9.385309065183186,1.4801406848116063,3.1877821613940576,0.0,0.0481481481481481,0.1389462189316155,0.1877061813036637,robust_local_cqr,4725,0.9693121693121692,0.0693121693121693,7.623519398950548,3.934181690216065,9.319631280115823,1.4801406848116063,3.1877821613940576,0.0,0.0693121693121693,0.1524703879790109,0.1863926256023165,0.0,-0.021164021164021198,-0.0656777850673631,0.6762084523697718
q4_2020,4,robust_condition_cqr,clean,ramp,1163,0.7790197764402408,0.1209802235597592,10.002605477900518,8.577056169509888,23.8056080241272,3.5510919482506464,5.974104694055621,0.1209802235597592,0.0,0.2000521095580103,0.476112160482544,robust_local_cqr,1163,0.8469475494411006,0.0530524505588994,11.37177115821008,9.94818878173828,22.31255374314553,3.5510919482506464,5.974104694055621,0.0530524505588994,0.0,0.2274354231642016,0.4462510748629106,0.0679277730008598,0.0679277730008598,-1.4930542809816707,1.3691656803095622
q4_2020,4,robust_condition_cqr,combined_outage,non_ramp,4725,0.9362962962962964,0.0362962962962962,8.783335086428734,7.469732761383057,12.734309537347466,2.057495031662485,4.163300803406897,0.0,0.0362962962962962,0.1756667017285746,0.2546861907469493,robust_local_cqr,4725,0.955978835978836,0.0559788359788359,9.061849292992804,6.938823223114014,11.909055355228965,2.057495031662485,4.163300803406897,0.0,0.0559788359788359,0.181236985859856,0.2381811071045793,0.0,-0.019682539682539697,-0.8252541821185009,0.2785142065640702
q4_2020,4,robust_condition_cqr,combined_outage,ramp,1163,0.8323301805674979,0.0676698194325021,13.542401417866444,12.877192497253418,25.715122338055263,3.951107407586532,5.960490054069616,0.0676698194325021,0.0,0.2708480283573289,0.5143024467611053,robust_local_cqr,1163,0.882201203783319,0.017798796216681,15.379720777177884,15.239701271057127,24.870076755083367,3.951107407586532,5.960490054069616,0.017798796216681,0.0,0.3075944155435576,0.4974015351016673,0.0498710232158211,0.0498710232158211,-0.8450455829718955,1.83731935931144
q4_2020,4,robust_condition_cqr,irradiance_outage,non_ramp,4725,0.953862433862434,0.0538624338624338,7.264451026977606,3.784391164779663,9.632357373059032,1.6055673268156472,3.3971098190114097,0.0,0.0538624338624338,0.1452890205395521,0.1926471474611806,robust_local_cqr,4725,0.9716402116402116,0.0716402116402116,7.931096071571287,4.433585166931152,9.620821514487917,1.6055673268156472,3.3971098190114097,0.0,0.0716402116402116,0.1586219214314257,0.1924164302897583,0.0,-0.017777777777777802,-0.011535858571114943,0.6666450445936807
q4_2020,4,robust_condition_cqr,irradiance_outage,ramp,1163,0.8323301805674979,0.0676698194325021,11.91781214316578,11.347536087036133,25.212078563209943,3.3902834937339192,5.725437007163826,0.0676698194325021,0.0,0.2383562428633156,0.5042415712641989,robust_local_cqr,1163,0.8718830610490111,0.0281169389509888,13.150258536832142,12.591031551361084,23.906339295783024,3.3902834937339192,5.725437007163826,0.0281169389509888,0.0,0.2630051707366428,0.4781267859156605,0.0395528804815133,0.0395528804815133,-1.3057392674269188,1.232446393666363
q4_2020,4,robust_condition_cqr,recent_power_outage,non_ramp,4725,0.9293121693121692,0.0293121693121692,8.28705752534703,4.045270286500454,11.925811777813609,1.9865859733730995,4.134176437150694,0.0,0.0293121693121692,0.1657411505069406,0.2385162355562721,robust_local_cqr,4725,0.9576719576719576,0.0576719576719576,9.139452374337573,5.0684356689453125,11.743859137170258,1.9865859733730995,4.134176437150694,0.0,0.0576719576719576,0.1827890474867514,0.2348771827434051,0.0,-0.028359788359788397,-0.1819526406433507,0.8523948489905422
q4_2020,4,robust_condition_cqr,recent_power_outage,ramp,1163,0.8099742046431643,0.0900257953568357,11.989114964125708,11.026010513305664,23.93574244347659,3.786217015944918,6.045276796888067,0.0900257953568357,0.0,0.2397822992825141,0.4787148488695318,robust_local_cqr,1163,0.8796216680997421,0.0203783319002579,14.369201966712726,13.567843437194824,22.866637331805965,3.786217015944918,6.045276796888067,0.0203783319002579,0.0,0.2873840393342545,0.4573327466361193,0.06964746345657781,0.06964746345657781,-1.069105111670627,2.380087002587018
q4_2020,4,robust_condition_cqr,weather_outage,non_ramp,4725,0.9445502645502646,0.0445502645502645,6.792484507241567,3.248030364513397,8.964367052014849,1.464450696069059,3.1501997530989114,0.0,0.0445502645502645,0.1358496901448313,0.1792873410402969,robust_local_cqr,4725,0.9697354497354498,0.0697354497354497,7.602362104393985,4.297911643981934,8.909069032717802,1.464450696069059,3.1501997530989114,0.0,0.0697354497354497,0.1520472420878797,0.178181380654356,0.0,-0.025185185185185206,-0.05529801929704625,0.8098775971524184
q4_2020,4,robust_condition_cqr,weather_outage,ramp,1163,0.7463456577815993,0.1536543422184006,10.659591132928702,9.330179452896118,26.045898380308945,3.876575729793285,6.138144903817643,0.1536543422184006,0.0,0.213191822658574,0.5209179676061789,robust_local_cqr,1163,0.8306104901117799,0.0693895098882201,12.451587475724166,11.28880214691162,23.9032545802716,3.876575729793285,6.138144903817643,0.0693895098882201,0.0,0.2490317495144833,0.4780650916054319,0.0842648323301805,0.0842648323301805,-2.1426438000373444,1.7919963427954642
